DEPT,PS,PZ,GK,NGK,DS,LIT
992.8,142.0,195.58,4.043,3.1738,0.216,89
993.0,142.5,195.58,4.192,3.0472,0.2133,89
993.4,145.9,195.58,4.279,3.1176,0.2074,89
993.6,149.1,195.58,4.121,3.4387,0.2101,89
993.8,150.7,195.58,4.247,3.6845,0.2095,89
994.0,147.9,195.58,5.003,3.7929,0.215,89
994.4,145.9,180.89,6.617,3.2458,0.2188,89
994.6,145.9,170.09,6.235,2.9843,0.2169,89
994.8,141.4,175.22,5.649,3.0033,0.216,89
995.0,146.5,195.58,5.948,3.1904,0.2149,89
995.4,148.9,195.58,5.727,3.3609,0.2164,89
995.6,143.1,195.58,5.735,3.1995,0.2171,89
995.8,140.7,195.58,6.113,3.1697,0.2171,89
996.0,139.7,195.58,6.491,3.3369,0.2169,89
996.4,135.3,195.58,5.566,3.4478,0.2177,89
996.6,131.5,195.58,5.381,3.4362,0.2179,89
996.8,129.9,195.58,5.507,3.456,0.2174,89
997.0,128.8,195.58,6.082,3.4411,0.2177,89
997.4,125.3,195.58,5.405,3.0753,0.2175,89
997.6,124.3,195.58,4.641,3.0919,0.218,89
997.8,123.9,195.58,4.192,3.1349,0.2184,89
998.0,126.0,195.58,4.44,3.154,0.2185,89
998.4,126.1,195.58,5.428,2.9189,0.2173,89
998.6,122.8,195.58,5.688,2.7791,0.212,89
998.8,124.3,195.58,7.16,2.8089,0.2103,89
999.0,128.5,195.58,7.881,2.9694,0.2091,89
999.4,138.3,195.58,7.578,3.101,0.2138,89
999.6,143.3,195.58,7.286,2.8933,0.2138,89
999.8,148.7,195.58,6.928,2.8701,0.2126,89
1000.0,150.2,195.58,6.806,2.9611,0.212,89
1000.4,151.1,195.58,7.251,3.1399,0.2124,89
1000.6,147.7,195.58,7.357,3.0952,0.2127,89
1000.8,144.9,195.58,7.483,2.9644,0.2147,89
1001.0,144.1,195.58,7.66,2.9024,0.2149,89
1001.4,142.5,195.58,7.231,2.962,0.2082,89
1001.6,142.8,195.58,7.357,3.0265,0.2109,89
1001.8,141.5,195.58,7.519,3.0629,0.2094,89
1002.0,141.9,195.58,7.487,2.9976,0.2141,89
1002.4,138.1,195.58,7.2,2.8651,0.2133,89
1002.6,136.8,195.58,7.4,2.7948,0.2152,89
1002.8,137.3,195.58,7.715,2.7294,0.2158,89
1003.0,137.9,195.58,7.743,2.7195,0.2155,89
1003.4,141.5,195.58,8.125,2.8544,0.2115,89
1003.6,143.9,195.58,8.18,2.8908,0.2115,89
1003.8,141.9,195.58,7.802,2.9462,0.2127,89
1004.0,141.9,195.58,7.865,2.9744,0.2133,89
1004.4,140.5,195.58,7.672,3.0878,0.2114,89
1004.6,139.5,195.58,7.314,3.1324,0.2124,89
1004.8,139.7,195.58,7.026,3.1291,0.2153,89
1005.0,139.9,195.58,6.861,3.0571,0.2174,89
1005.4,138.5,195.58,7.113,2.8279,0.2097,89
1005.6,137.9,195.58,7.223,2.8329,0.2109,89
1005.8,138.8,195.58,7.369,2.8312,0.2161,89
1006.0,138.2,195.58,7.215,2.7493,0.217,89
1006.4,138.1,195.58,7.137,2.7782,0.2165,89
1006.6,138.8,195.58,7.113,2.8329,0.2154,89
1006.8,138.5,195.58,7.381,2.9073,0.2156,89
1007.0,139.3,195.58,7.857,2.9388,0.216,89
1007.4,142.0,195.58,8.802,2.8941,0.2139,89
1007.6,145.3,195.58,8.526,2.952,0.2136,89
1007.8,147.9,195.58,8.479,3.0265,0.2141,89
1008.0,148.3,195.58,8.227,3.0373,0.2145,89
1008.4,147.3,195.58,6.605,2.8982,0.2157,89
1008.6,145.9,195.58,6.397,2.7931,0.2145,89
1008.8,147.1,195.58,6.495,2.717,0.2124,89
1009.0,146.8,195.58,6.538,2.6748,0.2109,89
1009.4,146.4,195.58,6.995,2.7228,0.2091,89
1009.6,146.8,195.58,7.267,2.7319,0.2086,89
1009.8,146.3,195.58,7.038,2.7153,0.2097,89
1010.0,147.8,195.58,7.302,2.7021,0.2132,89
1010.4,150.1,195.48,7.271,2.6483,0.2101,89
1010.6,150.8,190.55,7.55,2.6756,0.2098,89
1010.8,150.8,189.52,7.739,2.7269,0.2129,89
1011.0,150.8,191.84,7.873,2.7774,0.2143,89
1011.4,150.8,195.58,8.018,3.0009,0.2093,89
1011.6,147.7,195.58,8.038,3.1192,0.2121,89
1011.8,145.9,195.58,8.259,3.1995,0.2121,89
1012.0,144.7,195.58,8.325,3.2582,0.2124,89
1012.4,141.9,195.58,7.684,3.3443,0.213,89
1012.6,141.5,195.58,7.424,3.3344,0.2157,89
1012.8,138.3,195.58,6.908,3.2218,0.2148,89
1013.0,139.9,195.58,6.223,3.1449,0.216,89
1013.4,142.3,195.58,5.184,3.0166,0.2108,89
1013.6,144.5,195.58,4.932,3.0373,0.2073,89
1013.8,146.5,195.58,4.59,3.077,0.2075,89
