DEPT,PS,PZ,GK,NGK,DS,LIT
827.0,68.091,8.44,10.946,1.296,0.195,18
827.2,65.854,8.695,10.946,1.372,0.195,18
827.4,66.493,9.079,10.895,1.429,0.194,24
827.6,69.37,9.079,10.946,1.49,0.197,24
827.8,71.928,10.23,11.023,1.516,0.203,24
828.0,71.608,12.531,11.125,1.454,0.201,24
828.2,70.969,13.938,11.125,1.331,0.201,24
828.4,72.567,15.984,10.69,1.275,0.204,18
828.6,76.083,16.24,10.127,1.291,0.205,18
828.8,81.198,14.066,9.386,1.347,0.2,18
829.0,83.436,12.02,9.079,1.372,0.195,18
829.2,79.28,10.741,9.053,1.413,0.201,18
829.4,72.887,10.358,9.207,1.444,0.201,24
829.6,66.813,11.125,9.411,1.418,0.194,24
829.8,69.05,10.997,9.718,1.367,0.194,24
830.0,70.649,10.997,9.872,1.331,0.197,24
830.2,62.657,11.508,10.306,1.306,0.194,18
830.4,57.862,11.892,10.485,1.316,0.196,18
830.6,58.821,11.125,9.846,1.372,0.196,18
830.8,65.534,11.636,9.59,1.439,0.201,18
831.0,72.567,13.043,9.846,1.521,0.196,24
831.2,71.928,14.705,10.281,1.556,0.195,24
831.4,71.928,15.856,10.613,1.541,0.2,24
831.6,77.682,16.24,10.332,1.47,0.203,24
831.8,84.075,15.728,9.616,1.393,0.201,24
832.0,79.6,12.787,9.309,1.362,0.203,24
832.2,70.329,10.869,9.514,1.393,0.201,24
832.4,60.099,11.253,9.923,1.454,0.195,24
832.6,59.78,11.764,10.409,1.49,0.194,24
832.8,69.69,11.508,9.974,1.48,0.196,24
833.0,80.879,11.253,9.181,1.429,0.194,24
833.2,79.92,12.276,9.488,1.362,0.196,18
833.4,71.288,13.171,9.974,1.244,0.196,18
833.6,71.288,12.276,10.306,1.142,0.2,18
833.8,59.78,9.59,10.485,1.065,0.205,18
834.0,47.312,8.056,10.741,1.055,0.206,18
834.2,31.968,9.207,10.869,1.071,0.206,18
834.4,23.017,10.613,10.716,1.096,0.205,18
834.6,29.73,11.892,9.795,1.122,0.2,18
834.8,33.566,10.869,8.9,1.137,0.204,18
835.0,26.533,10.869,8.44,1.132,0.205,18
835.2,19.5,10.997,8.184,1.117,0.2,18
835.4,12.148,10.485,8.081,1.106,0.2,18
835.6,7.033,10.102,8.184,1.096,0.201,18
835.8,2.877,10.613,8.44,1.091,0.201,18
836.0,-0.32,11.508,8.44,1.106,0.206,18
836.2,-0.639,12.404,8.107,1.132,0.205,18
836.4,1.598,12.276,7.647,1.173,0.208,18
836.6,2.877,12.276,7.621,1.224,0.203,18
836.8,4.475,12.659,7.928,1.28,0.2,18
837.0,20.14,11.892,7.851,1.377,0.199,18
837.2,46.673,10.102,7.621,1.47,0.2,18
837.4,71.928,10.613,7.186,1.613,0.201,24
